review_id,rating,content,created_at
19955933,5,,2024-08-16 05:06:55
18180279,5,"giao hàng tốt, sẽ đọc sớm",2022-11-11 11:37:43
19950927,5,,2024-08-10 14:22:04
19932061,5,,2024-07-20 06:09:54
19922248,5,,2024-07-08 17:41:55
18733199,5,Sách đẹp,2023-02-03 14:09:57
19890770,5,,2024-06-03 05:21:16
19629081,5,Dự báo xu hướng 2030 khá hay,2023-11-04 12:13:33
17305452,5,"Giao hàng nhanh, thank tiki",2022-08-05 04:03:44
19822994,5,,2024-03-28 02:57:29
19814418,5,,2024-03-21 02:12:04
19814240,5,,2024-03-20 16:46:48
19812853,5,,2024-03-20 00:26:21
17310723,5,"Sách gói cẩn thận, tiki giao hàng nhanh chóng. Hình thức ổn, nội dung hay dễ hiểu!",2022-08-05 13:05:02
19803559,5,,2024-03-12 14:37:35
19803556,5,,2024-03-12 14:34:45
19803049,5,,2024-03-12 07:18:18
19789074,5,,2024-03-01 02:10:08
19787974,5,,2024-02-29 06:40:18
18276121,5,Ổn,2022-11-24 06:59:10
19782439,5,,2024-02-25 04:31:13
19776650,5,,2024-02-21 03:37:14
19773059,5,,2024-02-18 13:36:17
19766919,5,,2024-02-14 05:54:57
19764255,5,,2024-02-08 14:18:37
19704201,5,,2023-12-31 01:22:47
19693608,5,,2023-12-24 09:15:50
19684909,5,,2023-12-16 10:29:35
19427861,5,"Sách hay, dễ hiểu",2023-08-02 11:22:32
19185229,5,Hay nhưng lời văn khá khô khan,2023-05-12 01:45:42
19610019,5,,2023-10-24 17:43:42
19604422,5,,2023-10-21 16:03:46
19543914,5,Tốt,2023-09-21 08:02:59
19600192,5,,2023-10-19 11:45:28
19584844,5,,2023-10-12 05:34:15
19584404,5,,2023-10-12 02:05:48
19574946,5,,2023-10-07 11:35:25
19542899,5,,2023-09-20 17:09:46
19523857,5,,2023-09-12 03:27:14
18202984,5,Cái này chưa nói tới vai trò của Chat GPT,2022-11-14 04:42:18
19498667,5,,2023-08-31 07:49:51
19491451,5,,2023-08-28 02:13:50
19471068,5,,2023-08-19 14:48:42
19456443,5,,2023-08-13 15:03:45
19454178,5,,2023-08-12 15:07:00
19420934,5,Ok,2023-07-30 11:54:02
19416847,5,,2023-07-28 18:49:56
19406122,5,,2023-07-24 14:57:59
19387081,5,,2023-07-17 12:28:29
19371213,5,,2023-07-12 00:52:03
19349939,5,,2023-07-04 13:48:07
19347440,5,,2023-07-03 13:49:31
19265924,5,,2023-06-06 08:23:47
19241998,5,,2023-05-29 14:35:11
19177556,5,,2023-05-09 14:46:44
18946148,5,Sách ok,2023-03-12 08:19:07
18765827,5,sách y hình,2023-02-08 13:33:19
19091101,5,,2023-04-14 11:53:58
19058461,5,,2023-04-06 04:03:58
19038733,5,,2023-04-01 12:30:46
18065806,5,Sách đọc hữu ích.,2022-10-27 21:59:05
18959562,5,,2023-03-15 03:24:18
18952269,5,,2023-03-13 13:15:19
18942551,5,,2023-03-11 10:45:54
18876346,5,,2023-02-27 13:26:38
18870466,5,,2023-02-26 10:27:16
18869658,5,,2023-02-26 07:42:11
18831497,5,,2023-02-19 14:22:21
18801878,5,,2023-02-14 14:28:30
18786782,5,,2023-02-12 05:23:37
18774648,5,,2023-02-10 03:58:10
18756792,5,,2023-02-07 06:52:50
18745141,5,,2023-02-05 10:39:55
18713597,5,,2023-02-01 01:05:35
18701606,5,,2023-01-30 04:37:53
18693711,5,,2023-01-28 15:34:53
17754845,5,Sách bao bìa đẹp,2022-09-21 04:48:20
18643939,5,,2023-01-15 08:56:26
18268122,5,Sách hay,2022-11-23 03:30:57
18629279,5,,2023-01-13 03:23:50
17468757,5,Sách đẹp. Giao nhanh,2022-08-20 03:08:14
18556904,5,,2023-01-02 11:12:46
18545312,5,,2022-12-31 07:44:15
18545063,5,,2022-12-31 06:52:28
17114960,5,"Sách đẹp,  bìa đẹp",2022-07-18 14:08:00
18435990,5,,2022-12-16 05:46:01
17165412,5,"sách giao nhanh, đẹp",2022-07-22 10:51:01
18368284,5,,2022-12-07 16:03:00
18267832,5,,2022-11-23 02:41:59
18262575,5,,2022-11-22 06:33:29
18074465,5,👍,2022-10-28 23:40:25
18225847,5,,2022-11-16 16:47:44
18202262,5,,2022-11-14 03:33:23
18201032,5,,2022-11-14 01:18:02
18193407,5,,2022-11-13 03:45:36
18191367,5,,2022-11-12 16:25:35
18181854,5,,2022-11-11 14:07:38
18178866,5,,2022-11-11 09:04:18
18178093,5,,2022-11-11 07:48:05
18175759,5,,2022-11-11 04:31:06
18174030,5,,2022-11-11 02:12:47
18168180,5,,2022-11-10 09:08:32
18158357,5,,2022-11-09 04:44:15
18140417,5,,2022-11-06 15:03:31
18137665,5,,2022-11-06 08:35:56
18091460,5,,2022-10-31 03:38:21
18088814,5,,2022-10-30 14:34:00
18090769,5,,2022-10-31 02:10:44
18090405,5,,2022-10-31 01:21:02
18083113,5,,2022-10-30 02:41:36
18059879,5,,2022-10-27 04:18:35
18050870,5,,2022-10-26 03:31:33
17589537,5,savhs hay,2022-09-03 09:13:23
18038096,5,,2022-10-24 13:47:53
18037587,5,,2022-10-24 12:42:05
18025609,5,,2022-10-23 04:29:43
17152067,5,Giao hàng nhanh,2022-07-21 09:59:57
18018091,5,,2022-10-22 03:55:11
18016569,5,,2022-10-22 00:11:53
17967718,5,,2022-10-15 14:13:59
17964442,5,,2022-10-15 05:50:17
17962307,5,,2022-10-15 01:27:20
17958246,5,,2022-10-14 10:07:23
17040661,5,giao hàng nhanh,2022-07-12 09:28:58
17931823,5,,2022-10-11 12:39:12
17925461,5,,2022-10-11 01:38:51
17913518,5,,2022-10-09 16:27:22
17890585,5,,2022-10-07 03:30:59
17870469,5,,2022-10-04 13:41:06
17862882,5,,2022-10-03 15:15:10
17849153,5,,2022-10-02 04:19:22
17837867,5,,2022-09-30 14:41:11
17780833,5,,2022-09-24 03:20:26
17778503,5,,2022-09-23 15:12:42
17773955,5,,2022-09-23 06:24:32
17761306,5,,2022-09-21 22:58:44
17747152,5,,2022-09-20 07:43:29
17743200,5,,2022-09-20 00:53:18
17684105,5,,2022-09-13 11:55:38
17663476,5,,2022-09-11 11:49:18
17652575,5,,2022-09-10 07:55:18
17651042,5,,2022-09-10 05:36:28
17640003,5,,2022-09-09 04:06:47
17632046,5,,2022-09-08 08:12:00
17612719,5,,2022-09-06 07:51:54
17607949,5,,2022-09-05 16:49:31
17593550,5,,2022-09-04 03:29:51
17586128,5,,2022-09-02 19:51:12
17581996,5,,2022-09-02 05:41:46
17578165,5,,2022-09-01 13:47:21
17512722,5,,2022-08-24 17:07:41
17504002,5,,2022-08-23 16:14:22
16967130,5,sp tốt,2022-07-06 23:07:08
17362768,5,Ok,2022-08-10 03:04:04
17451833,5,,2022-08-18 07:18:39
16688139,5,Sách mới,2022-06-12 14:17:50
17394657,5,,2022-08-12 14:48:50
17371339,5,,2022-08-10 14:31:19
17360643,5,,2022-08-09 20:04:24
17353060,5,,2022-08-09 06:50:47
17339552,5,,2022-08-08 06:00:54
17309168,5,,2022-08-05 10:03:03
17298778,5,,2022-08-04 09:46:04
17295550,5,,2022-08-04 04:31:01
17294388,5,,2022-08-04 03:02:33
17281628,5,,2022-08-02 14:10:19
17199831,5,,2022-07-25 12:22:21
17179511,5,,2022-07-23 13:55:47
17171233,5,,2022-07-23 01:30:05
17106997,5,,2022-07-18 03:07:58
17099495,5,,2022-07-17 07:26:45
17088922,5,,2022-07-16 08:45:52
17079139,5,,2022-07-15 11:42:12
16957371,5,,2022-07-06 04:20:41
16937775,5,,2022-07-04 09:57:43
16718830,5,,2022-06-15 06:26:45
16676725,5,,2022-06-11 15:18:20
16621408,5,,2022-06-08 04:29:16
16558267,5,,2022-06-03 01:45:10
16436694,5,,2022-05-23 15:28:29
16433443,5,,2022-05-23 11:11:01
16352971,5,,2022-05-16 15:57:01
16309683,5,,2022-05-13 05:13:15
16114119,5,,2022-04-27 12:27:04
15820874,5,,2022-04-07 12:08:20
19763325,3,Sách được bao bì rất kĩ trừ 1 vài trang cuối hơi nhăn có chỗ bị rách,2024-02-07 09:39:25
18164427,2,"nội dung 5/10
chất lượng giấy in 8/10
tuy nhiên cuốn sách này không có sự tư duy đột phá vì chỉ là cóp nhặt lại. chính vì thế mà nguồn tham khảo dày đến 43 trang. kinh khủng nếu xét theo tổng số trang của cuốn sách",2022-11-10 01:43:38
19790053,4,"Cá nhân mình thấy đây là cuốn sách hay, ngôn từ dễ hiểu, nội dung mô tả xu hướng của thế giới dưới góc nhìn thống kê, phù hợp cho các bạn là sinh viên, những bạn đang tìm kiếm nghề nghiệp phù hợp.",2024-03-02 06:02:35
17573200,4,"Chưa đọc chưa biết thế nào nhưng dạo nayg mua tiki một chồng sách nhận hàng đều bị méo góc nhìn sách mà đau lòng, chán cho đóng gói thua fahasa",2022-09-01 02:36:03
19997507,4,Cũng khá ổn,2024-10-05 07:29:12
19162247,4,Sách hay để tham khảo,2023-05-05 12:05:29
19908187,4,,2024-06-22 03:26:19
19811973,4,,2024-03-19 06:45:05
16889729,4,Đọc để biết thêm,2022-06-30 03:25:08
19590874,4,,2023-10-15 05:03:55
17126666,3,"Nội dung tạm được, có vài chi tiết thú vị.",2022-07-19 11:45:14
18281521,4,"Rất thú vị,dịch vụ ổn",2022-11-25 02:25:57
19073157,4,,2023-04-09 18:51:05
18912490,4,Tốt,2023-03-06 02:55:32
18868900,4,,2023-02-26 04:56:35
18796786,4,,2023-02-13 23:05:20
17986366,4,,2022-10-18 02:24:17
17962496,4,,2022-10-15 02:07:51
17738444,4,Good,2022-09-19 08:39:16
17917234,4,,2022-10-10 04:21:14
17915716,4,,2022-10-10 01:57:01
17691082,4,Ổn,2022-09-14 06:33:23
17764376,4,ok,2022-09-22 05:46:23
17516816,4,,2022-08-25 07:19:37
