review_id,rating,content,created_at
18186207,5,"Mua dc giá rất hời còn được tặng cái may sinh tố, nhân viên hổ trợ nhiệt tình và rep tin nhắn rất nhanh, giao hàng cực nhanh lun. Sẽ ung hộ tiếp",1668229669
12014899,5,"Cứ ghi flash sale còn 2tr5 áp giảm giá còn 2tr3 nhưng mình xem ở *** hay *** giá cũng tầm vậy. Chất lượng thì mình đánh giá bình thường, độ hoàn thiện vỏ chưa cao, nhìn tàu lắm. Còn lại thì ok, hài lòng. Nướng lần đầu ko thấy mùi nhựa như các cmt khác.",1629890133
13808534,5,"Tiki giao hàng nhanh hơn dự kiến , đặt ngày 9 ngày 10 đã có nồi ,hôm sau quà tặng giao đầy đủ , anh shippơ thì vui vẻ và rất nhiệt tình, hàng đóng gói cẩn thận, nồi cho gà vào làm thử da dòn lắm nhưng bên trong thịt vẫn mềm ngon , 5 sao cho Tiki",1639439705
19326351,5,Bếp sử dụng OK ạ. Giá cả hợp lý. Cảm ơn shop,1687723576
15673432,5,"Giao hàng khá nhanh, shipper tận tâm chuyên nghiệp.
Nồi vệ sinh và dùng lần đầu mình thấy có mùi nhựa. Đã nướng thử thịt và thấy khá okie ạ.
Nồi lớn hơn so với tưởng tượng, lồng chiên chắc chắn, rộng rãi.",1648607524
9219901,5,"Mình vừa nhận sản phẩ, lấy một ít đậu phỏng rang thử, 180c 6p, thấy đậu chín đều nhiệt tản đều, máy chạy tương đối êm. Máy to hơn mình nghĩ, nhìn sang trọng, dùng thêm 1 tháng rồi quay lại nx tiếp xem sao trước mắt thì thấy ổn, tiki giao hàng nhanh.",1618999532
10914159,5,"Mình trải nghiệm nấu 2 lần, 
Lần 1 để 180 nên màu hơi tối ?. Mấy mẻ sau mình để 150 nên màu lên đẹp và ăn ngon. Máy dòm to, sang - xịn sò. Lần tới nhà mình định nướng thử con gà. ?",1625549328
5952153,5,"Thật sự mua cái nồi nó tiện khủng khiếp, làm đc nhiều món lắm luôn
Đơn hàng của mình đc giao khá nhanh mặc dù mình chọn giao tiêu chuẩn. Nồi đc bọc cẩn thận, nguyên tem và k 1 vết xước. Nói chung rất hài lòng!",1607126685
18204571,5,"Mới nhận hàng chưa dùng hình chắt chắn lắm  để dùng rồi mới biết , chụp lại hình của shop , giống với mô tả",1668410517
10676108,5,Giao hàng nhanh kinh khủng. Tối hôm trước trưa sau có luôn. Lúc mới dùng hơi mùi nhựa. Rang thử lạc 160 độ trong 10” cũng ok.,1624692668
4395805,5,"Mình vừa mua hơn 1 tuần thôi nhưng gần như ngày nào cũng dùng vì thực sự quá tiện và món ăn lại ngon nữa! 
Tiki giao hàng đóng gói rất cẩn thận! Mua xong thích quá chia sẻ mấy món vs người thân và đặt thêm 1 cái nữa cho chị mình luôn! 
Túm lại là quá thích, chất lượng và độ bền ra sao thì dùng lâu mới biết được nhưng giờ thì cực kỳ “chim ưng”! Hihi",1596999724
13443751,5,"Nồi mới, đẹp, ốc chỗ tay cầm rổ chiên bị lỏng vặn lại dùng ok. nhìn bên ngoài nồi khá to và hoành tráng, nhưng khi sử dụng thì thấy vừa đủ cho gia đình mình 3 người. Mình chiên gà theo chế độ của nồi, k cần trở, gà chín đều tuy nhiên chắc do mình ướp ngọt nên da gà bị khét. mình nghĩ tự set nhiệt độ và thời gian, lâu lâu mở ra kiểm tra sẽ tốt hơn",1637903051
11021346,5,"Đóng gói cẩn thận, kèm quà đầy đủ, đã nướng thử, thịt rất ngon, ngọt. Cảm ứng nhạy, dễ sử dụng. Mua được giá sale 2170k kèm quà tặng quá thích luôn. Thank tiki",1625837486
13813407,5,"Giao hàng siêu nhanh vì dùng Tiki now. Nồi to hơn mình tưởng tượng, tiếc là không được nhận quà tặng. Đã thử món thịt quay nhưng quên chụp hình mất, thịt ngon, giòn cả da. Nên mua nhé mn, rất tiện lợi ạ.",1639455939
3548830,5,Rất hài lòng về sản phẩm. Từ cách giao hàng đến chất lượng sản phẩm. Đạt yêu cầu hơn cả mong đợi. Cảm ơn tiki đã giúp mình yêu thích việc nấu nướng hơn,1589288812
11981746,5,"Hàng giao chậm tu tphcm về lâm đồng mất 2 tuần chắc do dịch bệnh nhưng có thể thông cảm! Shop đóng hàng cẩn thận 2 lớp thùng bảo vệ , hàng nguyên vẹn , mới , mở ra nhìn nồi khá ưng ý! nồi 5,2l này chắc nuong đuoc cả con gà luôn!hj vọng sử dụng sẽ ok như cảm nhận của nhiều nguoi!",1629637723
18107538,5,"To, nướng nguyên con gà vô tư nhà, thức ăn không bị khô, chống dính ổn, đã dùng đươc gần 1/2 năm",1667364353
13380819,5,"Đã nhận đc hàng, đóng gói siêu cẩn thận. Chưa dùng thử nhưng luôn tin tưởng tiki",1637641273
3586459,5,"Nồi nướng rất ngon, các món nướng giữ được độ ẩm, bên ngòai giòn bên trong mềm ngọt chứ không bị khô quắt như nướng lò nướng thông thường",1589780766
8899973,5,"Trước đó nhà mình đang dùng 1 chiếc nên phụ huynh muốn mua 1 chiếc y chang. Hàng giao nhanh, chất lượng ổn.",1617597760
3444329,5,mình mua 2.499.000 nhưng mà sản xuất việt nam chứ ko phải trung quốc. nướng ngon và tiện lợi rất nhiều. Nên mua. ko cần phải trở như các nồi khác.,1587439972
2740037,5,"Khui nồi còn nguyên đai, nguyên kiện, ko 1 vết xước, nồi to, để đồ chiên thoải mái luôn. Đồ chiên chín đều, ko bị khô đâu nhé. Mình chiên đùi gà mà da giòn, thịt mềm, chín tận vào trong. Rất hài lòng về sản phẩm. Lớp chống dính thì đúng là mỏng nhg trước nhà mình dùng nồi Philip lớp chống dính cùng mong manh như thế thui.",1576368099
13766302,5,giao hàng nhanh trước thời hạn. nhận từ bữa 11 mà giờ mới rảnh đi thử máy nè hh. lúc đầu không biết khử mùi sao  phải lên mạng tìm hiểu làm liền là hết mùi nhựa. cho 5* plus luôn,1639290949
4393958,5,"Đặt lúc 7h sáng mà 8h30 đã nhận đc, tiki giao hàng đóng hộp rất cẩn thận.Hàng nhận nguyên đai nguyên kiện, tạm thời rất hài lòng .Dùng thời gian xem chất lượng nồi ntn mới review thêm đc. Mới nhận nồi làm thử món gà rán, cả nhà khen ngon. Cho 5 sao",1596982352
9617075,5,"Cảm nhận đầu tiên là hài lòng, vẫn phải mở ra để lật sp, nồi to lắm luôn, giao hàng nhanh",1620621474
19665672,5,Mua đươc giá seo  rất đẹp dày  rất  ưng ý  hàng chình  hãng  rất  day dăn  đep  đep,1701175108
11031572,5,Sản phẩm okay có điều hơi lớn đối với nhà nào diện tích không gian bếp nhỏ,1625885664
14040138,5,"Hàng tốt giao nhanh, săn đc giá sale quá tốt 🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰",1640324553
10906028,5,tiki đóng gói cẩn thận. có giấy bảo hành. đồ ăn thì nên phết thêm chút dầu sẽ vàng đều và k dính. phải đảo mặt mới chín hết đc.,1625524800
3518461,5,"Hiện tại nồi sử dụng khá tốt, chiên - nướng mọi thứ khá dễ dàng. Mình khá thích món tàu hủ chiên, bên ngoài giòn mà bễn trong vẫn mềm béo ko bị khô. Ưu điểm là hạn chế đc dầu mỡ. Khuyết điểm mà bảng điện tử nên ng lớn tuổi hơi khó dùng.",1588690323
16642440,5,"Đã nhận được hàng
Hàng giao đúng dự kiến, nên không phải hẹn lại ngày
Hàng mới, đẹp. Lần đầu xài thấy có hơi mùi nhựa, do hàng mới nên vậy.",1654742530
13797852,5,Săn sale 12-12 với giá hơn 2tr mà dc quá trời quà ưng hết sức. Giao về tỉnh CT mà nay nhận được rồi. cảm ơn tiki,1639388601
13577732,5,"Nồi rất đẹp, chất lượng tuy nhiên mình thấy hơi to.",1638445088
11978813,5,"Sản phẩm đặt hàng, giao hàng rất nhanh đóng gói chú thích rất tốt. Đến nỗi mình chưa kịp huỷ đơn. (Shipper rất vui tính bảo : đơn thanh toán rồi nên anh không dùng thì để Em dùng )",1629622883
4807145,5,"Hàng nguyên thùng, rất đẹp, giấy tờ bảo hành, hướng dẫn sd đầy đủ. Vệ sinh xong thử liền 2 món này. Biết ngon thế này đã mua sớm hơn. Sẽ tiếp tục ủng hộ Tiki!",1599749094
14878397,5,"Xịn, nút ấn nhạy,, thao tác dễ dàng",1644469490
19543843,5,Độ rộng của nồi vừa đủ dùng cho gia đình nhé. *** chiên con cá chim quá ok. Vừa chín tới. Da khô nhưng bên trong mọng nước nhé.,1695280704
10649466,5,"Giao hàng nhanh, mẫu mã đẹp như hình, giá hợp ký. Cho shop 5 sao",1624594342
5812365,5,"Giao hàng nhanh đóng gói cẩn thận, sp đẹp đã *** sử dụng thử rất hài lòng. Thanks TiKi",1606637430
4325884,5,"Rất hài lòng. Giao hàng nhanh. Nồi dễ sử dụng. Có hướng dẫn bằng tiếng việt rõ ràng. Nồi sử dụng tốt, không có vấn đề gì cả. Hôm nay thử nướng khoai lần đầu tiên, khoai nướng ăn ngon tuyệt vời ông mặt trời.",1596545794
13333395,5,"dễ sử dụng, chế độ sẵn, chiên gì cũng ngon, dòn, an toàn, hộc chứa lớn phù hợp gd từ 3-4 ng trở lên, bỏ vô chiên rồi đi đâu đi, tới giờ ăn lấy ra ăn thôi, nói chung là nên mua, đừng nói phụ nữ, ngay cả tôi cũng thấy thích và cũng tự nấu cho cả nhà luôn. tuyệt vời",1637420036
4305052,5,"- Hàng đóng gói cẩn thận, giao hàng đúng hạn. 
- Hàng không trầy xước hay bị lỗi.
- Lần đầu sử dụng nhớ rửa qua nước nóng, mới dùng thì có mùi nhựa thoang thoảng, sau đó không nghe mùi nữa.
- Thức ăn nướng vị thơm, ngon, không ngấy, nhưng nhớ canh thời gian chứ theo cài đặt 25p là quá nhiều, để ngon hơn thì nướng tầm 7-10p thì trở mặt nướng thêm lần nữa.
Nói chung sản phẩm hoàn toàn ưng ý, cảm ơn tiki!",1596429135
4464105,5,"Thành quả đầu tiên khi mới nhận được nồi chiên k dầu. Nhưng có nhiêu đó mà mất hết 35 phút mới chín vàng như vậy, phải canh mở ra mấy lần do sợ khét.",1597407399
14686111,5,"Nồi to, có thể nướng gà nguyên con 2.5kg. Nướng mấy miếng thịt 15p là xong, nhanh hơn nấu bình thường. Tiki giao hàng nhanh, đặt 1 ngày là có hàng.",1643101448
12810780,5,"Nồi giao đủ nha mọi người. Rất đáng mua nè. Mới mua thử làm bánh mì vs nướng con gà nhìn ngon xỉu mà nhiệt độ cũng nhanh. Con này 1,5kg nấu đc nguyên con tầm 23p thôi là vàng và chín đều vầy nè
Nói chung lúc đầu mình khá phân Vân nhưng giờ lại thấy lựa chọn hợp lý luôn",1635085639
12710948,5,"To hơn mình nghĩ. Đóng gói chắc chắn. Nói chung thấy ổn, để xài 1 thời gian rồi nhận xét tiếp.",1634642976
18901085,5,"Nồi to lắm, chạy êm, đỡ ồn hơn dòng khác, giao hàng nhanh, còn tặng thêm bộ dao kéo oki",1677904286
11840459,5,"mình chưa nấu bao giờ nhưng thích nhận hàng từ tiki lắm, luôn được an tâm vì đã mua nhiều lần😁🙂",1629081051
12392329,5,"Fantastic, very useful to eat healthy👌👌",1633070642
10146240,5,"Nhanh, dễ sử dụng, đây là các sản phẩm m lm vs ẻm",1622739657
15684050,5,đáng mua,1648643269
4160880,5,"Đóng gói sản phẩm rất cẩn thận, nồi to hơn mình nghĩ, nhưng sử dụng ok, hoạt động tốt",1595383423
4753473,5,"Moi nhan hàng dc 2 hom la minh làm món khoai tây chien voi gà chiên roi, ok lắm luon ♥️?♥️?",1599377326
10515818,5,"Hàng đẹp, gói kỹ, giao đúng hẹn. Đã nướng thử nguyên con gà, gà ko bị khô, khá là hài lòng. Tuy nhiên, thấy trên quảng cáo mua ngày 14/6 có quà tặng mà ko thấy đâu",1624033141
15677434,5,Giao hàng nhanh hơn ngày dự kiến giao. Đóng gói kỹ. Nồi to hơn rất nhiều so với mình tưởng tượng (to quá luôn😄). Mình đã khử mùi bằng chanh mà lúc nấu vẫn còn mùi nhựa. Hi vọng những lần nấu sau sẽ k còn mùi nhựa nữa. Vận hành khá êm.,1648619588
4265884,5,"Sử dụng rất thích, mặt cảm ứng rất dễ xài. Mình mua cho ba mẹ thấy ưng lắm, nấu nướng tiện lợi và đỡ dầu mỡ hơn, đặc biết máy vận hành khá êm. Khay nướng lớn nướng cả con gà vô tư luôn. Good",1596129484
13181040,5,"các sản phẩm của lock hôm nay giao hàng đều ưng ý ngay từ cái nhìn đầu tiên, hii. Tiki ngày càng làm việc chuyên nghiệp, giao hàng quá nhanh luôn",1636816006
12630333,5,"chất lượng tốt, bỏ nguyên con gà vào đc, làm đc nhiều món ăn khác ăn cũng rất ngon, nói chung công dụng ok. mua đc lúc khuyến mãi giá rẻ vó 2tr1 mà còn đc tặng thêm 2 cái chảo bếp từ chống dính xịn mịn",1634279859
10795258,5,"nhân viên giao hàng rất nhanh, nồi nấu đồ ăn rất ngon. Tuy nhiên mình làm khoai tây chiên ở nhiệt độ như sách hướng dẫn sẽ ko đc ngon và giòn, mà tự theo ý mình thì sẽ oke hơn. Nói chung nồi ổn, sẽ đánh giá 5 sao ạ",1625129119
19545503,5,Nồi chiên không dầu to bự xài thích lắm có thể nấu nướng hạn chế tối đa dầu mỡ.Giao hàng rất nhanh.,1695362651
10738967,5,"Từ hôm mua về ngày nào nhà mình cũng sử dụng cho các bữa ăn, tiết kiệm thời gian và cực kì ngon, nên mua nhé mọi người rất đáng đồng tiền bát gạo ạ",1624936631
4730736,5,"nồi to hơn mình nghĩ, lúc hoạt động có tiếng kêu rào rào nhỏ, kể từ giờ chiên đồ ăn ko sợ cảnh văng dầu và ám mùi thức ăn nữa.",1599187140
3431064,5,"Giao hàng nhanh đặt buổi chiều sáng hôm sau nhận hàng, nhân viên giao hàng thân thiện, hàng đóng gói kỹ. Nồi đẹp, thịt nướng rất bùi, rất hài lòng khi mua, còn vấn đề thời gian sử dụng có bền nữa không thôi.",1587227291
3412933,5,"đóng gói cẩn thận, nồi đẹp, ko vết xướt, trầy trụa ?
nồi hơi lớn nhưng thuận tiền nấu cho nhiều ng trong gia đình. mình đã từng mua 1 cái cho ng thân, sd rất tuyệt nên săn sale của tiki để mua mẫu này thêm cho mình, giá mình mua chỉ có 2250k, khá rẻ so với chất lượng",1587011976
4504599,5,"Thấy nồi mới mua OK, ko biết xài lâu thế nào, đóng gói cẩn thận, giao hàng nhanh, chỉ có anh giao hàng chưa đc hài lòng cho lắm hỏi j cũng có vẻ ko vui nhưng sản phẩm nhận thì rất OK. Để xài thử mấy hôm xem sao, nay mới nhận hàng và thử xài thì đc",1597672215
2794000,5,"nướng bánh 8-10min
chiên thịt gà 10min.
cơ mà hơi bất tiện khi k có nút tạm dừng để chỉnh chế độ hay . khi nào m đang chiên thịt m nhớ ra cần thêm 5 phút hay tăng nhiệt độ m lại phải ngắt nguồn rồi chạy lại. thấy hơi mệt vđ đó thôi còn sp thì ok . Nướng khoai ngon thật sự.",1577744917
8648467,5,"chiều qua đặt hàng,mà nay hơn 9h sáng đã nhận dc. Thấy đọc review thì nhiều bạn k nhận được quà tặng kèm, may sao mình vẫn nhận được quà, hịn hò thật ?. Nồi mới kiểm tra qua thì thấy k có lỗi lầm gì. Có gì dùng mình sẽ đánh giá sau. Hiện tại thấy mọi thứ đều ổn ?. A giao hàng nhiệt tình cực nha ☺️",1616639628
5712992,5,thích lắm. tiện lợi...đợi sale nữa...mua thêm cái. mà,1606103850
4697129,5,"gói hàng kỹ, nồi không bị móp. xài dễ dàng, nên chỉnh nhiệt độ thấp hơn mức định sẵn khi nướng, vì mới xài nên đồ ăn chín quá lửa, phải lật mặt khi nướng để đều 2 mặt",1598878538
12072304,5,"Mới đầu còn đắn đo, phân vân mãi mới mua nhưng khi mua về thấy thuận tiện vô cùng, nấu được nhiều món và ăn rất ngon tuy nhiên vẫn phải lật thì mới chín vàng đều. 
Tiki giao hàng nhanh",1630493695
17370060,5,"Mới nhận hàng lúc chiều. Chưa xài nhưng thấy đóng hàng cẩn thận, mẫu mã đẹp :)",1660135430
17344716,5,"Giao hàng nhanh, hàng chính hãng, mẫu mã đẹp, nói chung OK so với giá! Mình thích Tiki vì nhận được hàng toàn là chính hãng, đóng gói kĩ, an toàn!",1659964323
15632234,5,"giá tốt, dc km 2 chảo, mặc dù chảo bị lỗi nhưng so  với giá km như vậy là OK, sp ko phải sx ở vn mà Trung quốc, có sách hướng dẫn nấu ăn nhưng bằng tiếng anh",1648387177
14066962,5,"Săn sale nên giá tốt, đóng gói cẩn thận, nồi dùng ok",1640433478
14377183,5,"Giao hàng nhanh, hàng đẹp. Chưa dùng nên chưa biết như thế nào. Không hiểu sao lại không có quà khuyến mãi???????",1641869739
11987398,5,"Nồi đẹp, sang, to hơn mình nghĩ
Các phím chức năng xịn
Dùng rất thích
Tiki giao hàng hơi lâu, chắc do dịch
Sẽ tiếp tục ủng hộ",1629689104
13773448,5,"Nồi to hơn mình nghĩ , thật lòng ưng ưng lắm luôn , mình cũng đã dùng qua philip và thấy mọi người chê lock nhưng thật sự thì hnay mình thấy lớp phủ chống dính cũng như nhau , máy thì chạy em ru bên ngoài lớp vỏ nồi ko hề nóng",1639303903
5873464,5,"Lần này đặt hàng trên Tiki rất là hài lòng, sản phẩm giao đúng ngày, đúng mã, hàng nguyên thùng. Vừa có là check ngay món ăn, trước khi nấu đã tham khảo clip, sách hướng dẫn, nên cũng ko quá khó, quan trọng qua vài lần nấu sẽ hiểu được nồi của mình mà chọn nhiệt độ và thời gian để vừa ý mình hơn.",1606843831
5788729,5,"Nồi đẹp màu đen, giao hàng nhanh không bị trầy xước. Lần đầu mình dùng để nướng đùi gà thì thấy da giòn, lượng mỡ chảy ra nhiều. Mọi người nên mua thêm giấy bạc hoặc giấy nến để lót phía dưới thì khi nướng xong chỉ cần lấy khăn giấy lau sơ qua tí là sạch bóng luôn ?",1606531958
11987221,5,"Hiện tại chưa có điểm gì chê, thành phẩm ra đẹp 
Nồi không bị xước hay móp méo 
Giao hàng cẩn thận
Nói chung là ưng ý",1629688606
11978306,5,Dùng rất oki nha. Mong sẽ làm đc thật nhiều món ngon cho gđ :),1629621190
19790146,5,"Đã dùng thử, nồi rộng , dễ sự dụng, dễ lau rửa",1709361651
13500353,5,"Đóng gói rất cẩn thận, nồi mới, dễ sử dụng. Mới dùng thử rang đậu phộng với nướng bánh đa. Chưa thử các món khác. Thấy tạm ổn.
Shiper mới vào nghề tìm địa chỉ hơi lâu xíu nhưng rất nhiệt tình và cẩn thận😍",1638108355
